West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,
Age Composition Length- and Sex-based Tow Tallies,,,,,,,,,,,
sablefish,,,,,,,,,,,
Extracted: 5/5/2015,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Species Code,Species,Year,Project,INPFC Area,Min Depth (m),Max Depth (m),Length (cm),Number of Tows (Female),Number of Tows (Male),Number of Tows (Unsexed),Number of Tows (w/o respect to sex)
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,24,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,25,1,3,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,26,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,27,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,35,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,36,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,37,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,38,2,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,39,3,2,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,40,3,3,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,41,2,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,42,0,2,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,44,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,45,1,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,46,2,2,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,47,0,2,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,48,2,13,0,14
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,49,6,7,0,12
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,50,14,14,0,23
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,51,8,14,0,20
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,52,9,11,0,18
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,53,6,10,0,16
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,54,15,8,0,17
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,55,13,6,0,18
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,56,14,4,0,15
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,57,7,3,0,10
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,58,8,1,0,9
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,59,6,0,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,60,4,0,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,61,3,0,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,62,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,63,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,64,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,67,0,2,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,69,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,72,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,73,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,77,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,78,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,87,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,26,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,33,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,34,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,35,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,36,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,37,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,38,1,2,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,39,2,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,40,2,4,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,41,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,43,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,44,0,4,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,45,1,4,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,46,3,3,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,47,1,5,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,48,5,5,0,9
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,49,13,3,0,14
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,50,6,11,0,12
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,51,4,3,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,52,5,5,0,10
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,53,4,4,0,8
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,54,6,5,0,9
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,55,3,3,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,56,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,57,6,0,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,58,3,1,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,59,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,60,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,61,5,0,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,62,4,0,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,63,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,64,3,0,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,65,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,66,3,0,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,68,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,69,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,70,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,71,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,72,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,74,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,82,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,20,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,21,0,2,1,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,22,3,2,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,23,1,2,1,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,24,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,25,3,3,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,26,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,27,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,30,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,31,2,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,32,1,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,33,2,3,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,34,4,1,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,35,4,4,0,7
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,36,4,2,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,37,4,2,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,38,1,4,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,39,2,5,0,7
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,40,2,7,0,8
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,41,4,4,0,7
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,42,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,43,2,4,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,44,1,4,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,45,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,46,3,3,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,47,1,4,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,48,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,49,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,50,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,51,3,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,52,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,53,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,54,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,55,1,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,57,1,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,61,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,42,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,44,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,45,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,47,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,48,1,3,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,49,1,5,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,50,6,8,0,13
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,51,2,3,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,52,1,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,53,2,4,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,54,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,55,7,2,0,8
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,56,4,1,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,57,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,58,7,0,0,7
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,59,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,60,4,1,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,61,3,1,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,63,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,65,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,66,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,67,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,71,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,72,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,74,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,77,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,86,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,44,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,45,0,2,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,46,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,47,2,3,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,48,6,3,0,9
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,49,5,8,0,13
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,50,6,8,0,12
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,51,5,6,0,11
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,52,2,6,0,7
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,53,3,5,0,8
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,54,6,4,0,10
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,55,4,4,0,7
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,56,6,1,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,57,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,58,6,0,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,59,3,1,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,60,3,0,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,61,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,62,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,63,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,64,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,66,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,67,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,68,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,69,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,75,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,76,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,82,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,85,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,33,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,34,1,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,36,1,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,37,0,3,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,38,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,39,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,40,4,0,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,41,4,6,0,8
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,42,1,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,43,1,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,44,2,2,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,45,4,8,0,10
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,46,3,4,0,7
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,47,2,5,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,48,6,2,0,8
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,49,1,5,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,50,5,1,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,51,4,1,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,52,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,53,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,54,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,55,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,56,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,57,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,58,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,59,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,63,0,0,1,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,64,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,66,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,67,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,72,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,34,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,36,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,37,1,1,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,38,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,39,2,1,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,40,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,41,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,42,0,3,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,43,4,2,0,6
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,44,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,45,0,2,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,46,1,2,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,47,2,0,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,55,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,65,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,67,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,46,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,47,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,49,0,1,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,50,3,1,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,51,0,3,0,3
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,52,1,0,0,1
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,53,0,5,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,54,1,4,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,55,1,4,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,56,1,4,0,5
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,57,0,2,0,2
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,58,2,2,0,4
20510,sablefish,2003,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,59,0,2,0,2
